tube_assembly_id,supplier,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,year,month
TA-20671,S-0066,0,0,Yes,5,6.29023552912,2013,7
TA-20671,S-0066,0,0,Yes,10,4.37617889753,2013,7
TA-20671,S-0066,0,0,Yes,25,3.22718850676,2013,7
TA-20671,S-0066,0,0,Yes,50,2.91281583325,2013,7
TA-20671,S-0066,0,0,Yes,100,2.77093082132,2013,7
TA-20671,S-0066,0,0,Yes,250,2.68746904959,2013,7
TA-20672,S-0066,0,0,Yes,1,21.3244826761,2013,4
TA-20672,S-0066,0,0,Yes,2,11.7597636363,2013,4
TA-20672,S-0066,0,0,Yes,5,6.02037580054,2013,4
TA-20672,S-0066,0,0,Yes,10,4.10631916894,2013,4
TA-20672,S-0066,0,0,Yes,25,2.96011083723,2013,4
TA-20672,S-0066,0,0,Yes,50,2.64295610467,2013,4
TA-20672,S-0066,0,0,Yes,100,2.50385315179,2013,4
TA-20672,S-0066,0,0,Yes,250,2.41760932101,2013,4
TA-20674,S-0066,1,0,Yes,1,21.4190726841,2013,12
TA-20674,S-0066,1,0,Yes,2,11.8543536442,2013,12
TA-20674,S-0066,1,0,Yes,5,6.11496580849,2013,12
TA-20674,S-0066,1,0,Yes,10,4.20369123596,2013,12
TA-20674,S-0066,1,0,Yes,25,3.05470084519,2013,12
TA-20674,S-0066,1,0,Yes,50,2.74032817169,2013,12
TA-20674,S-0066,1,0,Yes,100,2.59844315975,2013,12
TA-20674,S-0066,1,0,Yes,250,2.51498138802,2013,12
TA-20675,S-0066,0,0,Yes,1,21.2994441446,2013,4
TA-20675,S-0066,0,0,Yes,2,11.7347251047,2013,4
TA-20675,S-0066,0,0,Yes,5,5.99533726902,2013,4
TA-20675,S-0066,0,0,Yes,10,4.08128063743,2013,4
TA-20675,S-0066,0,0,Yes,25,2.93507230571,2013,4
TA-20675,S-0066,0,0,Yes,50,2.61791757315,2013,4
TA-20675,S-0066,0,0,Yes,100,2.47603256122,2013,4
TA-20675,S-0066,0,0,Yes,250,2.39257078949,2013,4
TA-20677,S-0066,0,0,Yes,1,21.8669841923,2013,6
TA-20677,S-0066,0,0,Yes,2,12.3022651525,2013,6
TA-20677,S-0066,0,0,Yes,5,6.56287731676,2013,6
TA-20677,S-0066,0,0,Yes,10,4.65160274422,2013,6
TA-20677,S-0066,0,0,Yes,25,3.50261235346,2013,6
TA-20677,S-0066,0,0,Yes,50,3.18823967995,2013,6
TA-20677,S-0066,0,0,Yes,100,3.04635466802,2013,6
TA-20677,S-0066,0,0,Yes,250,2.96011083723,2013,6
TA-20679,S-0066,0,0,Yes,1,20.6094934983,2013,8
TA-20679,S-0066,0,0,Yes,2,11.0447744585,2013,8
TA-20679,S-0066,0,0,Yes,5,5.30538662275,2013,8
TA-20679,S-0066,0,0,Yes,10,3.39132999115,2013,8
TA-20679,S-0066,0,0,Yes,25,2.24512165944,2013,8
TA-20679,S-0066,0,0,Yes,50,1.92796692688,2013,8
TA-20679,S-0066,0,0,Yes,100,1.788863974,2013,8
TA-20679,S-0066,0,0,Yes,250,1.70262014322,2013,8
TA-20680,S-0066,20,0,Yes,1,22.526332189,2013,12
TA-20680,S-0066,20,0,Yes,2,12.9616131491,2013,12
TA-20680,S-0066,20,0,Yes,5,7.2222253134,2013,12
TA-20680,S-0066,20,0,Yes,10,5.3081686818,2013,12
TA-20680,S-0066,20,0,Yes,25,4.16196035009,2013,12
TA-20680,S-0066,20,0,Yes,50,3.84480561753,2013,12
TA-20680,S-0066,20,0,Yes,100,3.70570266466,2013,12
TA-20680,S-0066,20,0,Yes,250,3.61945883387,2013,12
TA-20681,S-0066,0,0,Yes,1,22.526332189,2013,9
TA-20681,S-0066,0,0,Yes,2,12.9616131491,2013,9
TA-20681,S-0066,0,0,Yes,5,7.2222253134,2013,9
TA-20681,S-0066,0,0,Yes,10,5.3081686818,2013,9
TA-20681,S-0066,0,0,Yes,25,4.16196035009,2013,9
TA-20681,S-0066,0,0,Yes,50,3.84480561753,2013,9
TA-20681,S-0066,0,0,Yes,100,3.70570266466,2013,9
TA-20681,S-0066,0,0,Yes,250,3.61945883387,2013,9
TA-20683,S-0066,0,0,Yes,1,21.1519950146,2013,8
TA-20683,S-0066,0,0,Yes,2,11.5872759747,2013,8
TA-20683,S-0066,0,0,Yes,5,5.84788813897,2013,8
TA-20683,S-0066,0,0,Yes,10,3.93661356643,2013,8
TA-20683,S-0066,0,0,Yes,25,2.78762317566,2013,8
TA-20683,S-0066,0,0,Yes,50,2.4704684431,2013,8
TA-20683,S-0066,0,0,Yes,100,2.33136549023,2013,8
TA-20683,S-0066,0,0,Yes,250,2.24512165944,2013,8
TA-20684,S-0066,0,0,Yes,1,21.1158282468,2013,7
TA-20684,S-0066,0,0,Yes,2,11.5511092069,2013,7
TA-20684,S-0066,0,0,Yes,5,5.81450343028,2013,7
TA-20684,S-0066,0,0,Yes,10,3.90044679868,2013,7
TA-20684,S-0066,0,0,Yes,25,2.75423846697,2013,7
TA-20684,S-0066,0,0,Yes,50,2.43708373441,2013,7
TA-20684,S-0066,0,0,Yes,100,2.29519872248,2013,7
TA-20684,S-0066,0,0,Yes,250,2.21173695075,2013,7
TA-20685,S-0066,0,0,Yes,1,21.2410209044,2013,7
TA-20685,S-0066,0,0,Yes,2,11.6763018645,2013,7
TA-20685,S-0066,0,0,Yes,5,5.93691402881,2013,7
TA-20685,S-0066,0,0,Yes,10,4.02563945627,2013,7
TA-20685,S-0066,0,0,Yes,25,2.87664906551,2013,7
TA-20685,S-0066,0,0,Yes,50,2.562276392,2013,7
TA-20685,S-0066,0,0,Yes,100,2.42039138007,2013,7
TA-20685,S-0066,0,0,Yes,250,2.33414754928,2013,7
TA-20686,S-0066,0,0,Yes,1,22.0116512633,2013,6
TA-20686,S-0066,0,0,Yes,2,12.4469322235,2013,6
TA-20686,S-0066,0,0,Yes,5,6.70754438775,2013,6
TA-20686,S-0066,0,0,Yes,10,4.79348775616,2013,6
TA-20686,S-0066,0,0,Yes,25,3.64727942445,2013,6
TA-20686,S-0066,0,0,Yes,50,3.33012469189,2013,6
TA-20686,S-0066,0,0,Yes,100,3.18823967995,2013,6
TA-20686,S-0066,0,0,Yes,250,3.10477790823,2013,6
TA-20687,S-0066,1,0,Yes,1,21.0240202979,2014,2
TA-20687,S-0066,1,0,Yes,2,11.459301258,2014,2
TA-20687,S-0066,1,0,Yes,5,5.71991342232,2014,2
TA-20687,S-0066,1,0,Yes,10,3.80585679073,2014,2
TA-20687,S-0066,1,0,Yes,25,2.65964845902,2014,2
TA-20687,S-0066,1,0,Yes,50,2.34249372646,2014,2
TA-20687,S-0066,1,0,Yes,100,2.20339077358,2014,2
TA-20688,S-0066,0,0,Yes,1,21.2410209044,2013,7
TA-20688,S-0066,0,0,Yes,2,11.6763018645,2013,7
TA-20688,S-0066,0,0,Yes,5,5.93691402881,2013,7
TA-20688,S-0066,0,0,Yes,10,4.02285739722,2013,7
TA-20688,S-0066,0,0,Yes,25,2.87664906551,2013,7
TA-20688,S-0066,0,0,Yes,50,2.55949433295,2013,7
TA-20688,S-0066,0,0,Yes,100,2.41760932101,2013,7
TA-20688,S-0066,0,0,Yes,250,2.33414754928,2013,7
TA-20689,S-0066,0,0,Yes,1,21.2827517903,2013,7
TA-20689,S-0066,0,0,Yes,2,11.7180327504,2013,7
TA-20689,S-0066,0,0,Yes,5,5.97864491467,2013,7
TA-20689,S-0066,0,0,Yes,10,4.06458828308,2013,7
TA-20689,S-0066,0,0,Yes,25,2.91837995137,2013,7
TA-20689,S-0066,0,0,Yes,50,2.60122521881,2013,7
TA-20689,S-0066,0,0,Yes,100,2.45934020687,2013,7
TA-20689,S-0066,0,0,Yes,250,2.37587843515,2013,7
TA-20690,S-0066,0,0,Yes,1,21.1937259004,2013,3
TA-20690,S-0066,0,0,Yes,2,11.6290068606,2013,3
TA-20690,S-0066,0,0,Yes,5,5.88961902483,2013,3
TA-20690,S-0066,0,0,Yes,10,3.97556239324,2013,3
TA-20690,S-0066,0,0,Yes,25,2.82935406153,2013,3
TA-20690,S-0066,0,0,Yes,50,2.51219932897,2013,3
TA-20690,S-0066,0,0,Yes,100,2.37309637609,2013,3
TA-20690,S-0066,0,0,Yes,250,2.28685254531,2013,3
TA-20692,S-0066,0,0,Yes,1,20.4926470179,2013,7
TA-20692,S-0066,0,0,Yes,2,10.9279279781,2013,7
TA-20692,S-0066,0,0,Yes,5,5.19132220139,2013,7
TA-20692,S-0066,0,0,Yes,10,3.27726556979,2013,7
TA-20692,S-0066,0,0,Yes,25,2.13105723808,2013,7
TA-20692,S-0066,0,0,Yes,50,1.81390250552,2013,7
TA-20692,S-0066,0,0,Yes,100,1.67201749359,2013,7
TA-20692,S-0066,0,0,Yes,250,1.58855572186,2013,7
TA-20694,S-0066,0,0,Yes,1,20.7791991008,2013,7
TA-20694,S-0066,0,0,Yes,2,11.214480061,2013,7
TA-20694,S-0066,0,0,Yes,5,5.47509222526,2013,7
TA-20694,S-0066,0,0,Yes,10,3.56103559366,2013,7
TA-20694,S-0066,0,0,Yes,25,2.41482726195,2013,7
TA-20694,S-0066,0,0,Yes,50,2.09767252939,2013,7
TA-20694,S-0066,0,0,Yes,100,1.95856957651,2013,7
TA-20694,S-0066,0,0,Yes,250,1.87232574573,2013,7
TA-20695,S-0066,0,0,Yes,1,21.8697662514,2013,3
TA-20695,S-0066,0,0,Yes,2,12.3050472115,2013,3
TA-20695,S-0066,0,0,Yes,5,6.56565937582,2013,3
TA-20695,S-0066,0,0,Yes,10,4.65438480328,2013,3
TA-20695,S-0066,0,0,Yes,25,3.50539441251,2013,3
TA-20695,S-0066,0,0,Yes,50,3.19102173901,2013,3
TA-20695,S-0066,0,0,Yes,100,3.04913672707,2013,3
TA-20695,S-0066,0,0,Yes,250,2.96567495535,2013,3
TA-20697,S-0066,0,0,Yes,1,21.0073279436,2013,3
TA-20697,S-0066,0,0,Yes,2,11.4426089037,2013,3
TA-20697,S-0066,0,0,Yes,5,5.70600312703,2013,3
TA-20697,S-0066,0,0,Yes,10,3.79194649544,2013,3
TA-20697,S-0066,0,0,Yes,25,2.64295610467,2013,3
TA-20697,S-0066,0,0,Yes,50,2.32858343117,2013,3
TA-20697,S-0066,0,0,Yes,100,2.18669841923,2013,3
TA-20697,S-0066,0,0,Yes,250,2.10323664751,2013,3
TA-20699,S-0066,0,0,Yes,25,3.17711144372,1996,5
TA-20699,S-0066,0,0,Yes,50,2.48159667933,1996,5
TA-20699,S-0066,0,0,Yes,75,2.25068577756,1996,5
TA-20699,S-0066,0,0,Yes,100,2.13383929714,1996,5
TA-20703,S-0066,0,0,Yes,1,21.4441112156,2013,8
TA-20703,S-0066,0,0,Yes,2,11.8793921757,2013,8
TA-20703,S-0066,0,0,Yes,5,6.14000434001,2013,8
TA-20703,S-0066,0,0,Yes,10,4.22594770842,2013,8
TA-20703,S-0066,0,0,Yes,25,3.07973937671,2013,8
TA-20703,S-0066,0,0,Yes,50,2.76258464415,2013,8
TA-20703,S-0066,0,0,Yes,100,2.62069963221,2013,8
TA-20703,S-0066,0,0,Yes,250,2.53723786049,2013,8
TA-20704,S-0072,25,1,Yes,1,10.6219014817,2013,1
TA-20706,S-0066,0,0,Yes,1,21.7250991804,2013,3
TA-20706,S-0066,0,0,Yes,2,12.1603801405,2013,3
TA-20706,S-0066,0,0,Yes,5,6.42099230482,2013,3
TA-20706,S-0066,0,0,Yes,10,4.50693567323,2013,3
TA-20706,S-0066,0,0,Yes,25,3.36072734152,2013,3
TA-20706,S-0066,0,0,Yes,50,3.04357260896,2013,3
TA-20706,S-0066,0,0,Yes,100,2.90168759702,2013,3
TA-20706,S-0066,0,0,Yes,250,2.8182258253,2013,3
TA-20707,S-0066,0,0,Yes,1,20.5844549668,2013,8
TA-20707,S-0066,0,0,Yes,2,11.019735927,2013,8
TA-20707,S-0066,0,0,Yes,5,5.28034809123,2013,8
TA-20707,S-0066,0,0,Yes,10,3.36907351869,2013,8
TA-20707,S-0066,0,0,Yes,25,2.22008312792,2013,8
TA-20707,S-0066,0,0,Yes,50,1.90571045442,2013,8
TA-20707,S-0066,0,0,Yes,100,1.76382544249,2013,8
TA-20707,S-0066,0,0,Yes,250,1.6775816117,2013,8
TA-20710,S-0066,0,0,Yes,1,21.3801238573,2013,8
TA-20710,S-0066,0,0,Yes,2,11.8154048174,2013,8
TA-20710,S-0066,0,0,Yes,5,6.07601698169,2013,8
TA-20710,S-0066,0,0,Yes,10,4.16196035009,2013,8
TA-20710,S-0066,0,0,Yes,25,3.01575201838,2013,8
TA-20710,S-0066,0,0,Yes,50,2.69859728582,2013,8
TA-20710,S-0066,0,0,Yes,100,2.55949433295,2013,8
TA-20710,S-0066,0,0,Yes,250,2.47325050216,2013,8
TA-20711,S-0066,370,60,No,60,3.36072734152,2009,8
TA-20749,S-0066,0,0,Yes,1,27.990296178,2013,9
TA-20749,S-0066,0,0,Yes,2,16.1303784157,2013,9
TA-20749,S-0066,0,0,Yes,5,9.01387134646,2013,9
TA-20749,S-0066,0,0,Yes,10,6.64355702943,2013,9
TA-20749,S-0066,0,0,Yes,25,5.21914279196,2013,9
TA-20749,S-0066,0,0,Yes,50,4.81296216956,2013,9
TA-20749,S-0066,0,0,Yes,100,4.62378215365,2013,9
TA-20749,S-0066,0,0,Yes,250,4.51249979135,2013,9
TA-20750,S-0066,1,0,Yes,1,29.3674154115,2014,1
TA-20750,S-0066,1,0,Yes,2,17.5074976492,2014,1
TA-20750,S-0066,1,0,Yes,5,10.3909905799,2014,1
TA-20750,S-0066,1,0,Yes,10,8.01789420386,2014,1
TA-20750,S-0066,1,0,Yes,25,6.59626202545,2014,1
TA-20750,S-0066,1,0,Yes,50,6.18729934399,2014,1
TA-20753,S-0066,0,0,Yes,1,26.0150342471,2013,10
TA-20753,S-0066,0,0,Yes,2,15.8243519193,2013,10
TA-20753,S-0066,0,0,Yes,5,9.70938611085,2013,10
TA-20753,S-0066,0,0,Yes,10,7.67013682166,2013,10
TA-20753,S-0066,0,0,Yes,25,6.4488128954,2013,10
TA-20753,S-0066,0,0,Yes,50,6.10661963132,2013,10
TA-20753,S-0066,0,0,Yes,100,5.95360638316,2013,10
TA-20753,S-0066,0,0,Yes,250,5.86179843426,2013,10
TA-20754,S-0066,1,0,Yes,1,26.0984960189,2014,1
TA-20754,S-0066,1,0,Yes,2,15.9078136911,2014,1
TA-20754,S-0066,1,0,Yes,5,9.79284788257,2014,1
TA-20754,S-0066,1,0,Yes,10,7.75638065245,2014,1
TA-20754,S-0066,1,0,Yes,25,6.53227466713,2014,1
TA-20754,S-0066,1,0,Yes,50,6.19286346211,2014,1
TA-20761,S-0066,0,0,Yes,1,24.1399264424,2013,9
TA-20761,S-0066,0,0,Yes,2,13.9492441146,2013,9
TA-20761,S-0066,0,0,Yes,5,7.83706036512,2013,9
TA-20761,S-0066,0,0,Yes,10,5.79781107593,2013,9
TA-20761,S-0066,0,0,Yes,25,4.57370509061,2013,9
TA-20761,S-0066,0,0,Yes,50,4.23429388559,2013,9
TA-20761,S-0066,0,0,Yes,100,4.08128063743,2013,9
TA-20761,S-0066,0,0,Yes,250,3.98947268853,2013,9
TA-20762,S-0066,0,0,Yes,1,25.0524418132,2013,10
TA-20762,S-0066,0,0,Yes,2,14.8617594854,2013,10
TA-20762,S-0066,0,0,Yes,5,8.74957573599,2013,10
TA-20762,S-0066,0,0,Yes,10,6.71032644681,2013,10
TA-20762,S-0066,0,0,Yes,25,5.48622046149,2013,10
TA-20762,S-0066,0,0,Yes,50,5.14680925647,2013,10
TA-20762,S-0066,0,0,Yes,100,4.9937960083,2013,10
TA-20762,S-0066,0,0,Yes,250,4.89920600034,2013,10
TA-20766,S-0066,1,0,Yes,1,42.1565408991,2013,11
TA-20766,S-0066,1,0,Yes,2,30.2966231367,2013,11
TA-20766,S-0066,1,0,Yes,5,23.1801160675,2013,11
TA-20766,S-0066,1,0,Yes,10,20.8070196914,2013,11
TA-20766,S-0066,1,0,Yes,25,19.385387513,2013,11
TA-20766,S-0066,1,0,Yes,50,18.9764248315,2013,11
TA-20766,S-0066,1,0,Yes,100,18.7900268747,2013,11
TA-20766,S-0066,1,0,Yes,250,18.6787445124,2013,11
TA-20768,S-0066,0,0,Yes,1,26.3182786844,2013,6
TA-20768,S-0066,0,0,Yes,2,16.1275963566,2013,6
TA-20768,S-0066,0,0,Yes,5,10.0126305481,2013,6
TA-20768,S-0066,0,0,Yes,10,7.97616331799,2013,6
TA-20768,S-0066,0,0,Yes,25,6.75205733267,2013,6
TA-20768,S-0066,0,0,Yes,50,6.40986406859,2013,6
TA-20768,S-0066,0,0,Yes,100,6.25685082043,2013,6
TA-20768,S-0066,0,0,Yes,250,6.16504287153,2013,6
TA-20770,S-0066,0,0,Yes,1,25.2444038882,2013,9
TA-20770,S-0066,0,0,Yes,2,15.0537215604,2013,9
TA-20770,S-0066,0,0,Yes,5,8.93875575191,2013,9
TA-20770,S-0066,0,0,Yes,10,6.89950646272,2013,9
TA-20770,S-0066,0,0,Yes,25,5.67818253646,2013,9
TA-20770,S-0066,0,0,Yes,50,5.33598927238,2013,9
TA-20770,S-0066,0,0,Yes,100,5.18297602422,2013,9
TA-20770,S-0066,0,0,Yes,250,5.09116807532,2013,9
TA-20773,S-0066,1,0,Yes,1,26.7522798974,2014,1
TA-20773,S-0066,1,0,Yes,2,16.5615975696,2014,1
TA-20773,S-0066,1,0,Yes,5,10.4466317611,2014,1
TA-20773,S-0066,1,0,Yes,10,8.41016453097,2014,1
TA-20773,S-0066,1,0,Yes,25,7.18605854565,2014,1
TA-20773,S-0066,1,0,Yes,50,6.84664734063,2014,1
TA-20776,S-0066,1,0,Yes,1,27.6341926186,2014,1
TA-20776,S-0066,1,0,Yes,2,15.7742748563,2014,1
TA-20776,S-0066,1,0,Yes,5,8.65776778709,2014,1
TA-20776,S-0066,1,0,Yes,10,6.28745347006,2014,1
TA-20776,S-0066,1,0,Yes,25,4.8630392326,2014,1
TA-20776,S-0066,1,0,Yes,50,4.45685861019,2014,1
TA-20783,S-0066,1,0,Yes,1,28.3241432649,2014,1
TA-20783,S-0066,1,0,Yes,2,16.4642255026,2014,1
TA-20783,S-0066,1,0,Yes,5,9.34771843337,2014,1
TA-20783,S-0066,1,0,Yes,10,6.97740411633,2014,1
TA-20783,S-0066,1,0,Yes,25,5.55298987887,2014,1
TA-20783,S-0066,1,0,Yes,50,5.14680925647,2014,1
TA-20784,S-0066,1,0,Yes,1,28.5522721076,2014,1
TA-20784,S-0066,1,0,Yes,2,16.6923543453,2014,1
TA-20784,S-0066,1,0,Yes,5,9.57584727609,2014,1
TA-20784,S-0066,1,0,Yes,10,7.20553295905,2014,1
TA-20784,S-0066,1,0,Yes,25,5.78111872159,2014,1
TA-20784,S-0066,1,0,Yes,50,5.37493809919,2014,1
TA-20785,S-0066,0,0,Yes,1,29.0808633286,2013,9
TA-20785,S-0066,0,0,Yes,2,17.2209455662,2013,9
TA-20785,S-0066,0,0,Yes,5,10.1072205561,2013,9
TA-20785,S-0066,0,0,Yes,10,7.73412417999,2013,9
TA-20785,S-0066,0,0,Yes,25,6.30970994252,2013,9
TA-20785,S-0066,0,0,Yes,50,5.90352932012,2013,9
TA-20785,S-0066,0,0,Yes,100,5.71713136326,2013,9
TA-20785,S-0066,0,0,Yes,250,5.60306694191,2013,9
TA-20792,S-0066,0,0,Yes,1,21.9671383184,2013,8
TA-20792,S-0066,0,0,Yes,2,12.4024192786,2013,8
TA-20792,S-0066,0,0,Yes,5,6.66581350189,2013,8
TA-20792,S-0066,0,0,Yes,10,4.75175687029,2013,8
TA-20792,S-0066,0,0,Yes,25,3.60554853858,2013,8
TA-20792,S-0066,0,0,Yes,50,3.28839380602,2013,8
TA-20792,S-0066,0,0,Yes,100,3.14650879409,2013,8
TA-20792,S-0066,0,0,Yes,250,3.06304702236,2013,8
TA-20793,S-0066,0,0,Yes,1,21.7863044797,2013,8
TA-20793,S-0066,0,0,Yes,2,12.2215854398,2013,8
TA-20793,S-0066,0,0,Yes,5,6.48219760409,2013,8
TA-20793,S-0066,0,0,Yes,10,4.57092303155,2013,8
TA-20793,S-0066,0,0,Yes,25,3.42193264079,2013,8
TA-20793,S-0066,0,0,Yes,50,3.10477790823,2013,8
TA-20793,S-0066,0,0,Yes,100,2.96567495535,2013,8
TA-20793,S-0066,0,0,Yes,250,2.87943112456,2013,8
TA-20800,S-0066,5,0,Yes,1,174.571423802,2007,9
TA-20800,S-0066,5,0,Yes,3,67.918407772,2007,9
TA-20800,S-0066,5,0,Yes,5,46.5883609777,2007,9
TA-20800,S-0066,5,0,Yes,7,37.4465149146,2007,9
TA-20800,S-0066,5,0,Yes,9,32.3664750755,2007,9
TA-20808,S-0066,0,0,Yes,1,21.9699203775,2013,8
TA-20808,S-0066,0,0,Yes,2,12.4052013376,2013,8
TA-20808,S-0066,0,0,Yes,5,6.66581350189,2013,8
TA-20808,S-0066,0,0,Yes,10,4.75175687029,2013,8
TA-20808,S-0066,0,0,Yes,25,3.60554853858,2013,8
TA-20808,S-0066,0,0,Yes,50,3.28839380602,2013,8
TA-20808,S-0066,0,0,Yes,100,3.14929085315,2013,8
TA-20808,S-0066,0,0,Yes,250,3.06304702236,2013,8
TA-20812,S-0066,1,0,Yes,1,28.1739120758,2014,1
TA-20812,S-0066,1,0,Yes,2,16.3139943135,2014,1
TA-20812,S-0066,1,0,Yes,5,9.19748724426,2014,1
TA-20812,S-0066,1,0,Yes,10,6.82439086817,2014,1
TA-20812,S-0066,1,0,Yes,25,5.40275868976,2014,1
TA-20812,S-0066,1,0,Yes,50,4.9937960083,2014,1
TA-20814,S-0066,0,0,Yes,1,28.1544376624,2013,9
TA-20814,S-0066,0,0,Yes,2,16.2945199001,2013,9
TA-20814,S-0066,0,0,Yes,5,9.18079488991,2013,9
TA-20814,S-0066,0,0,Yes,10,6.80769851382,2013,9
TA-20814,S-0066,0,0,Yes,25,5.38328427636,2013,9
TA-20814,S-0066,0,0,Yes,50,4.97710365396,2013,9
TA-20814,S-0066,0,0,Yes,100,4.7907056971,2013,9
TA-20814,S-0066,0,0,Yes,250,4.67664127574,2013,9
TA-20824,S-0066,0,0,Yes,1,24.751979435,2013,10
TA-20824,S-0066,0,0,Yes,2,14.5612971072,2013,10
TA-20824,S-0066,0,0,Yes,5,8.44633129872,2013,10
TA-20824,S-0066,0,0,Yes,10,6.40986406859,2013,10
TA-20824,S-0066,0,0,Yes,25,5.18575808327,2013,10
TA-20824,S-0066,0,0,Yes,50,4.84634687825,2013,10
TA-20824,S-0066,0,0,Yes,100,4.69055157103,2013,10
TA-20824,S-0066,0,0,Yes,250,4.59874362213,2013,10
TA-20825,S-0066,0,0,Yes,1,29.2728254035,2013,9
TA-20825,S-0066,0,0,Yes,2,17.4129076412,2013,9
TA-20825,S-0066,0,0,Yes,5,10.296400572,2013,9
TA-20825,S-0066,0,0,Yes,10,7.92608625496,2013,9
TA-20825,S-0066,0,0,Yes,25,6.50167201749,2013,9
TA-20825,S-0066,0,0,Yes,50,6.09270933603,2013,9
TA-20825,S-0066,0,0,Yes,100,5.90631137918,2013,9
TA-20825,S-0066,0,0,Yes,250,5.79502901688,2013,9
TA-20826,S-0066,0,0,Yes,1,25.7229180461,2013,9
TA-20826,S-0066,0,0,Yes,2,15.5322357183,2013,9
TA-20826,S-0066,0,0,Yes,5,9.41726990981,2013,9
TA-20826,S-0066,0,0,Yes,10,7.38080267968,2013,9
TA-20826,S-0066,0,0,Yes,25,6.15669669436,2013,9
TA-20826,S-0066,0,0,Yes,50,5.81450343028,2013,9
TA-20826,S-0066,0,0,Yes,100,5.66149018211,2013,9
TA-20826,S-0066,0,0,Yes,250,5.56968223321,2013,9
TA-20831,S-0066,0,0,Yes,1,25.6505845106,2013,9
TA-20831,S-0066,0,0,Yes,2,15.4599021828,2013,9
TA-20831,S-0066,0,0,Yes,5,9.34771843337,2013,9
TA-20831,S-0066,0,0,Yes,10,7.30846914418,2013,9
TA-20831,S-0066,0,0,Yes,25,6.08436315886,2013,9
TA-20831,S-0066,0,0,Yes,50,5.74495195384,2013,9
TA-20831,S-0066,0,0,Yes,100,5.59193870567,2013,9
TA-20831,S-0066,0,0,Yes,250,5.49734869772,2013,9
TA-20832,S-0066,0,0,Yes,1,29.3173383485,2013,10
TA-20832,S-0066,0,0,Yes,2,17.4574205861,2013,10
TA-20832,S-0066,0,0,Yes,5,10.3409135169,2013,10
TA-20832,S-0066,0,0,Yes,10,7.97059919988,2013,10
TA-20832,S-0066,0,0,Yes,25,6.54618496241,2013,10
TA-20832,S-0066,0,0,Yes,50,6.13722228095,2013,10
TA-20832,S-0066,0,0,Yes,100,5.9508243241,2013,10
TA-20832,S-0066,0,0,Yes,250,5.8395419618,2013,10
TA-20833,S-0066,0,0,Yes,1,24.7631076712,2013,9
TA-20833,S-0066,0,0,Yes,2,14.5724253434,2013,9
TA-20833,S-0066,0,0,Yes,5,8.45745953495,2013,9
TA-20833,S-0066,0,0,Yes,10,6.41821024577,2013,9
TA-20833,S-0066,0,0,Yes,25,5.1968863195,2013,9
TA-20833,S-0066,0,0,Yes,50,4.85469305542,2013,9
TA-20833,S-0066,0,0,Yes,100,4.70167980726,2013,9
TA-20833,S-0066,0,0,Yes,250,4.60987185836,2013,9
TA-20836,S-0066,0,0,Yes,1,27.7788596896,2013,4
TA-20836,S-0066,0,0,Yes,2,15.9189419273,2013,4
TA-20836,S-0066,0,0,Yes,5,8.80521691714,2013,4
TA-20836,S-0066,0,0,Yes,10,6.43212054105,2013,4
TA-20836,S-0066,0,0,Yes,25,5.00770630359,2013,4
TA-20836,S-0066,0,0,Yes,50,4.60152568119,2013,4
TA-20836,S-0066,0,0,Yes,100,4.41512772433,2013,4
TA-20836,S-0066,0,0,Yes,250,4.30106330297,2013,4
TA-20849,S-0066,0,0,Yes,1,29.7123907346,2013,10
TA-20849,S-0066,0,0,Yes,2,17.8524729723,2013,10
TA-20849,S-0066,0,0,Yes,5,10.7359659031,2013,10
TA-20849,S-0066,0,0,Yes,10,8.36286952699,2013,10
TA-20849,S-0066,0,0,Yes,25,6.94123734859,2013,10
TA-20849,S-0066,0,0,Yes,50,6.53227466713,2013,10
TA-20849,S-0066,0,0,Yes,100,6.34587671027,2013,10
TA-20849,S-0066,0,0,Yes,250,6.23459434797,2013,10
TA-20851,S-0066,0,0,Yes,1,27.9318729378,2013,8
TA-20851,S-0066,0,0,Yes,2,16.0719551755,2013,8
TA-20851,S-0066,0,0,Yes,5,8.95823016531,2013,8
TA-20851,S-0066,0,0,Yes,10,6.58513378922,2013,8
TA-20851,S-0066,0,0,Yes,25,5.16071955175,2013,8
TA-20851,S-0066,0,0,Yes,50,4.75453892935,2013,8
TA-20851,S-0066,0,0,Yes,100,4.5681409725,2013,8
TA-20851,S-0066,0,0,Yes,250,4.45407655114,2013,8
TA-20855,S-0066,0,0,Yes,1,27.3865893625,2013,7
TA-20855,S-0066,0,0,Yes,2,15.5266716002,2013,7
TA-20855,S-0066,0,0,Yes,5,8.41016453097,2013,7
TA-20855,S-0066,0,0,Yes,10,6.03706815488,2013,7
TA-20855,S-0066,0,0,Yes,25,4.61543597647,2013,7
TA-20855,S-0066,0,0,Yes,50,4.20647329502,2013,7
TA-20855,S-0066,0,0,Yes,100,4.02007533816,2013,7
TA-20855,S-0066,0,0,Yes,250,3.9060109168,2013,7
TA-20858,S-0066,0,0,Yes,1,21.463585629,2013,4
TA-20858,S-0066,0,0,Yes,2,11.8988665891,2013,4
TA-20858,S-0066,0,0,Yes,5,6.16226081247,2013,4
TA-20858,S-0066,0,0,Yes,10,4.24820418088,2013,4
TA-20858,S-0066,0,0,Yes,25,3.09921379011,2013,4
